PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,industry,occupation,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1314,41051005001,4.1051E+11,4.1051E+14,1162066,26,2022HU0200726,1,1,27,1,55,1,-8,1,4,11,1,0,116206601
1314,41051005001,4.1051E+11,4.1051E+14,1162066,26,2022HU0200726,1,1,25,2,42,1,6,1,4,11,2,0,116206602
1314,41051005001,4.1051E+11,4.1051E+14,1162067,14,2022HU0216012,1,1,32,1,50,1,-8,1,4,14,1,0,116206701
1314,41051005001,4.1051E+11,4.1051E+14,1162067,14,2022HU0216012,1,1,29,2,20,1,-8,3,4,12,2,0,116206702
1314,41051005001,4.1051E+11,4.1051E+14,1162068,29,2022HU0321900,1,1,27,2,50,1,-8,1,4,14,1,0,116206801
1314,41051005001,4.1051E+11,4.1051E+14,1162068,29,2022HU0321900,1,1,28,1,50,1,-8,1,4,14,2,0,116206802
1314,41051005001,4.1051E+11,4.1051E+14,1162069,77,2022HU0330482,1,1,40,1,40,1,-8,1,4,13,1,0,116206901
1314,41051005001,4.1051E+11,4.1051E+14,1162070,77,2022HU0330482,1,1,40,1,40,1,-8,1,4,13,1,0,116207001
1314,41051005001,4.1051E+11,4.1051E+14,1162071,25,2022HU0357670,1,1,25,2,40,1,-8,1,4,11,1,0,116207101
1314,41051005001,4.1051E+11,4.1051E+14,1162072,137,2022HU0428005,1,1,44,1,50,1,-8,1,4,11,1,0,116207201
1314,41051005001,4.1051E+11,4.1051E+14,1162072,137,2022HU0428005,1,1,47,2,28,1,-8,1,4,13,2,0,116207202
1314,41051005001,4.1051E+11,4.1051E+14,1162072,137,2022HU0428005,0,0,5,2,-8,-8,2,-8,-8,2,3,0,116207203
1314,41051005001,4.1051E+11,4.1051E+14,1162073,72,2022HU0902154,1,1,34,2,40,1,-8,1,4,11,1,0,116207301
1314,41051005001,4.1051E+11,4.1051E+14,1162074,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116207401
1314,41051005001,4.1051E+11,4.1051E+14,1162075,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116207501
1314,41051005001,4.1051E+11,4.1051E+14,1162076,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116207601
1314,41051005001,4.1051E+11,4.1051E+14,1162077,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116207701
1314,41051005001,4.1051E+11,4.1051E+14,1162078,32,2022HU0932028,1,1,34,1,40,1,-8,1,4,14,1,0,116207801
1314,41051005001,4.1051E+11,4.1051E+14,1162078,32,2022HU0932028,1,1,32,2,40,1,-8,1,4,13,2,0,116207802
1314,41051005001,4.1051E+11,4.1051E+14,1162079,26,2022HU0965753,1,1,19,2,35,1,-8,1,4,9,1,0,116207901
1314,41051005001,4.1051E+11,4.1051E+14,1162080,59,2022HU0994634,1,1,38,1,40,1,-8,1,4,14,1,0,116208001
1314,41051005001,4.1051E+11,4.1051E+14,1162081,26,2022HU1112956,1,1,29,1,40,1,-8,1,4,9,1,0,116208101
1314,41051005001,4.1051E+11,4.1051E+14,1162082,30,2022HU1292011,1,1,44,1,40,1,-8,1,4,14,1,0,116208201
1314,41051005001,4.1051E+11,4.1051E+14,1162083,53,2022HU1367332,0,0,46,1,-8,3,-8,-8,4,12,1,0,116208301
1314,41051005001,4.1051E+11,4.1051E+14,1162084,35,2022HU1381491,1,1,58,2,40,1,-8,1,4,9,1,0,116208401
1314,41051005001,4.1051E+11,4.1051E+14,1162085,74,2018HU0339362,1,1,26,1,50,1,-8,1,4,13,1,0,116208501
1314,41051005001,4.1051E+11,4.1051E+14,1162086,26,2018HU0340458,1,1,32,2,40,1,-8,3,4,12,1,0,116208601
1314,41051005001,4.1051E+11,4.1051E+14,1162087,27,2018HU0362130,1,1,48,1,60,1,-8,1,4,14,1,0,116208701
1314,41051005001,4.1051E+11,4.1051E+14,1162088,29,2018HU0574428,1,1,25,2,43,1,-8,1,4,12,1,0,116208801
1314,41051005001,4.1051E+11,4.1051E+14,1162089,28,2018HU0627937,1,1,40,2,40,1,-8,1,4,13,1,0,116208901
1314,41051005001,4.1051E+11,4.1051E+14,1162090,91,2018HU0646058,0,0,23,1,-8,6,7,-8,4,13,1,0,116209001
1314,41051005001,4.1051E+11,4.1051E+14,1162091,20,2018HU0796726,1,1,26,2,47,1,-8,1,4,13,1,0,116209101
1314,41051005001,4.1051E+11,4.1051E+14,1162091,20,2018HU0796726,1,1,27,1,40,1,-8,1,4,13,2,0,116209102
1314,41051005001,4.1051E+11,4.1051E+14,1162092,36,2018HU0833796,1,1,35,1,40,1,-8,1,4,9,1,0,116209201
1314,41051005001,4.1051E+11,4.1051E+14,1162093,84,2018HU0899268,0,0,64,1,-8,6,-8,-8,4,11,1,0,116209301
1314,41051005001,4.1051E+11,4.1051E+14,1162094,25,2018HU0915127,0,0,63,1,-8,6,-8,-8,2,11,1,0,116209401
1314,41051005001,4.1051E+11,4.1051E+14,1162095,30,2018HU0920212,0,0,39,2,-8,6,-8,-8,4,1,1,0,116209501
1314,41051005001,4.1051E+11,4.1051E+14,1162095,30,2018HU0920212,0,0,43,1,-8,6,-8,-8,4,1,2,0,116209502
1314,41051005001,4.1051E+11,4.1051E+14,1162095,30,2018HU0920212,0,0,9,1,-8,-8,3,-8,-8,2,3,0,116209503
1314,41051005001,4.1051E+11,4.1051E+14,1162096,16,2018HU0958079,1,1,30,2,50,1,-8,1,4,13,1,0,116209601
1314,41051005001,4.1051E+11,4.1051E+14,1162097,17,2018HU1046966,1,1,38,2,40,2,-8,1,4,13,1,0,116209701
1314,41051005001,4.1051E+11,4.1051E+14,1162098,26,2018HU1102763,1,1,23,2,40,1,-8,1,4,13,1,0,116209801
1314,41051005001,4.1051E+11,4.1051E+14,1162099,25,2018HU1107296,1,1,25,2,40,1,-8,1,4,13,1,0,116209901
1314,41051005001,4.1051E+11,4.1051E+14,1162100,50,2018HU1173686,1,1,52,1,40,1,-8,1,4,13,1,0,116210001
1314,41051005001,4.1051E+11,4.1051E+14,1162100,50,2018HU1173686,0,0,31,2,6,6,-8,6,4,13,2,0,116210002
1314,41051005001,4.1051E+11,4.1051E+14,1162101,30,2018HU1233192,1,1,34,1,40,1,-8,1,4,11,1,0,116210101
1314,41051005001,4.1051E+11,4.1051E+14,1162102,54,2018HU1270838,1,1,47,2,40,1,-8,1,4,14,1,0,116210201
1314,41051005001,4.1051E+11,4.1051E+14,1162103,30,2018HU1302541,1,1,26,2,47,1,-8,1,4,13,1,0,116210301
1314,41051005001,4.1051E+11,4.1051E+14,1162103,30,2018HU1302541,1,1,25,2,40,1,-8,1,4,13,2,0,116210302
1314,41051005001,4.1051E+11,4.1051E+14,1162104,29,2018HU1360420,1,1,28,2,40,1,-8,1,4,13,1,0,116210401
1314,41051005001,4.1051E+11,4.1051E+14,1162105,34,2019HU0040793,1,1,23,1,40,1,-8,1,4,13,1,0,116210501
1314,41051005001,4.1051E+11,4.1051E+14,1162106,159,2019HU0111365,0,0,26,1,-8,6,-8,-8,4,9,1,0,116210601
1314,41051005001,4.1051E+11,4.1051E+14,1162107,25,2019HU0176096,1,1,41,1,60,1,-8,1,4,14,1,0,116210701
1314,41051005001,4.1051E+11,4.1051E+14,1162108,85,2019HU0328977,1,1,48,1,40,1,-8,1,4,13,1,0,116210801
1314,41051005001,4.1051E+11,4.1051E+14,1162109,87,2019HU0335362,0,0,28,1,-8,6,-8,-8,4,13,1,0,116210901
1314,41051005001,4.1051E+11,4.1051E+14,1162110,88,2019HU0366131,0,0,20,1,35,6,6,1,4,11,1,0,116211001
1314,41051005001,4.1051E+11,4.1051E+14,1162111,42,2019HU0415389,0,0,55,2,70,6,-8,1,4,15,1,0,116211101
1314,41051005001,4.1051E+11,4.1051E+14,1162112,61,2019HU0415556,1,1,46,2,40,1,-8,1,4,15,1,0,116211201
1314,41051005001,4.1051E+11,4.1051E+14,1162113,38,2019HU0499057,1,1,48,1,40,1,-8,5,4,11,1,0,116211301
1314,41051005001,4.1051E+11,4.1051E+14,1162114,31,2019HU0684906,1,1,45,2,3,1,-8,1,4,13,1,0,116211401
1314,41051005001,4.1051E+11,4.1051E+14,1162115,21,2019HU0713584,1,1,28,1,50,1,-8,1,4,14,1,0,116211501
1314,41051005001,4.1051E+11,4.1051E+14,1162116,21,2019HU0830159,1,1,35,2,50,1,-8,1,4,14,1,0,116211601
1314,41051005001,4.1051E+11,4.1051E+14,1162116,21,2019HU0830159,1,1,37,1,40,1,-8,1,4,13,2,0,116211602
1314,41051005001,4.1051E+11,4.1051E+14,1162117,19,2019HU0904318,1,1,47,2,45,1,-8,1,4,13,1,0,116211701
1314,41051005001,4.1051E+11,4.1051E+14,1162118,81,2019HU0961891,1,1,27,1,40,1,-8,1,4,14,1,0,116211801
1314,41051005001,4.1051E+11,4.1051E+14,1162119,30,2019HU0962722,1,1,31,2,15,1,6,1,4,12,1,0,116211901
1314,41051005001,4.1051E+11,4.1051E+14,1162119,30,2019HU0962722,1,1,36,1,40,1,-8,1,4,13,2,0,116211902
1314,41051005001,4.1051E+11,4.1051E+14,1162120,23,2019HU0975076,1,1,27,1,55,1,-8,1,4,13,1,0,116212001
1314,41051005001,4.1051E+11,4.1051E+14,1162121,119,2019HU0986754,0,0,36,1,-8,6,-8,-8,4,13,1,0,116212101
1314,41051005001,4.1051E+11,4.1051E+14,1162122,19,2019HU1042702,1,1,27,1,8,1,-8,1,4,11,1,0,116212201
1314,41051005001,4.1051E+11,4.1051E+14,1162123,11,2019HU1258232,1,1,35,1,40,1,6,1,4,11,1,0,116212301
1314,41051005001,4.1051E+11,4.1051E+14,1162124,11,2019HU1284484,1,1,50,1,40,1,-8,1,4,13,1,0,116212401
1314,41051005001,4.1051E+11,4.1051E+14,1162125,21,2019HU1344807,1,1,31,1,20,1,-8,1,4,13,1,0,116212501
1314,41051005001,4.1051E+11,4.1051E+14,1162125,21,2019HU1344807,0,0,25,2,-8,6,-8,-8,4,12,2,0,116212502
1314,41051005001,4.1051E+11,4.1051E+14,1162126,17,2019HU1370344,1,1,31,2,40,1,-8,1,4,13,1,0,116212601
1314,41051005001,4.1051E+11,4.1051E+14,1162126,17,2019HU1370344,1,1,39,1,50,1,-8,4,4,14,2,0,116212602
1314,41051005001,4.1051E+11,4.1051E+14,1162127,11,2020HU0008759,1,1,33,1,60,1,-8,1,4,16,1,0,116212701
1314,41051005001,4.1051E+11,4.1051E+14,1162128,19,2020HU0014907,1,1,24,1,40,1,-8,1,4,13,1,0,116212801
1314,41051005001,4.1051E+11,4.1051E+14,1162128,19,2020HU0014907,1,1,26,2,25,1,-8,3,4,11,2,0,116212802
1314,41051005001,4.1051E+11,4.1051E+14,1162129,29,2020HU0032294,1,1,27,1,40,1,-8,1,4,13,1,0,116212901
1314,41051005001,4.1051E+11,4.1051E+14,1162130,87,2020HU0045306,1,1,24,2,40,1,-8,1,4,13,1,0,116213001
1314,41051005001,4.1051E+11,4.1051E+14,1162130,87,2020HU0045306,0,0,25,1,40,3,-8,5,4,13,2,0,116213002
1314,41051005001,4.1051E+11,4.1051E+14,1162131,33,2020HU0076558,1,1,39,2,30,1,-8,1,4,13,1,0,116213101
1314,41051005001,4.1051E+11,4.1051E+14,1162131,33,2020HU0076558,1,1,38,1,40,1,-8,1,4,13,2,0,116213102
1314,41051005001,4.1051E+11,4.1051E+14,1162131,33,2020HU0076558,0,0,7,2,-8,-8,3,-8,-8,2,3,0,116213103
1314,41051005001,4.1051E+11,4.1051E+14,1162132,97,2020HU0083823,1,1,27,1,60,1,-8,1,4,14,1,0,116213201
1314,41051005001,4.1051E+11,4.1051E+14,1162133,97,2020HU0083823,1,1,27,1,60,1,-8,1,4,14,1,0,116213301
1314,41051005001,4.1051E+11,4.1051E+14,1162134,97,2020HU0083823,1,1,27,1,60,1,-8,1,4,14,1,0,116213401
1314,41051005001,4.1051E+11,4.1051E+14,1162135,69,2020HU0283374,1,1,24,1,40,1,-8,1,4,13,1,0,116213501
1314,41051005001,4.1051E+11,4.1051E+14,1162135,69,2020HU0283374,0,0,24,1,45,6,-8,6,4,13,2,0,116213502
1314,41051005001,4.1051E+11,4.1051E+14,1162135,69,2020HU0283374,0,0,23,1,-8,6,7,-8,4,13,3,0,116213503
1314,41051005001,4.1051E+11,4.1051E+14,1162136,251,2020HU0349715,0,0,21,2,30,6,-8,5,4,13,1,0,116213601
1314,41051005001,4.1051E+11,4.1051E+14,1162136,251,2020HU0349715,0,0,22,2,-8,3,-8,-8,4,14,2,0,116213602
1314,41051005001,4.1051E+11,4.1051E+14,1162137,23,2020HU0351272,1,1,40,2,40,1,-8,1,4,11,1,0,116213701
1314,41051005001,4.1051E+11,4.1051E+14,1162137,23,2020HU0351272,1,1,40,1,40,1,-8,1,4,12,2,0,116213702
1314,41051005001,4.1051E+11,4.1051E+14,1162138,242,2020HU0397404,1,1,37,2,50,1,-8,1,4,15,1,0,116213801
1314,41051005001,4.1051E+11,4.1051E+14,1162138,242,2020HU0397404,1,1,40,1,50,1,-8,1,4,15,2,0,116213802
1314,41051005001,4.1051E+11,4.1051E+14,1162139,13,2020HU0422112,1,1,33,2,40,1,-8,1,4,13,1,0,116213901
1314,41051005001,4.1051E+11,4.1051E+14,1162140,28,2020HU0586673,1,1,44,1,45,1,-8,1,4,13,1,0,116214001
1314,41051005001,4.1051E+11,4.1051E+14,1162141,71,2020HU0620409,1,1,38,2,40,1,-8,1,2,13,1,0,116214101
1314,41051005001,4.1051E+11,4.1051E+14,1162142,280,2020HU0673740,1,1,38,1,40,1,-8,1,4,13,1,0,116214201
1314,41051005001,4.1051E+11,4.1051E+14,1162143,280,2020HU0673740,1,1,38,1,40,1,-8,1,4,13,1,0,116214301
1314,41051005001,4.1051E+11,4.1051E+14,1162144,153,2020HU0714397,1,1,35,2,40,1,-8,1,4,16,1,0,116214401
1314,41051005001,4.1051E+11,4.1051E+14,1162145,153,2020HU0714397,1,1,35,2,40,1,-8,1,4,16,1,0,116214501
1314,41051005001,4.1051E+11,4.1051E+14,1162146,57,2020HU0754844,0,0,37,1,40,3,-8,5,4,11,1,0,116214601
1314,41051005001,4.1051E+11,4.1051E+14,1162147,20,2020HU0754933,1,1,34,1,40,1,-8,1,4,13,1,0,116214701
1314,41051005001,4.1051E+11,4.1051E+14,1162148,20,2020HU0754933,1,1,34,1,40,1,-8,1,4,13,1,0,116214801
1314,41051005001,4.1051E+11,4.1051E+14,1162149,50,2020HU0802114,1,1,46,1,16,1,-8,6,4,13,1,0,116214901
1314,41051005001,4.1051E+11,4.1051E+14,1162150,83,2020HU1118360,1,1,55,2,40,1,-8,6,4,9,1,0,116215001
1314,41051005001,4.1051E+11,4.1051E+14,1162151,13,2021HU0023287,1,1,30,1,40,1,-8,1,4,13,1,0,116215101
1314,41051005001,4.1051E+11,4.1051E+14,1162151,13,2021HU0023287,1,1,31,2,40,1,-8,6,4,13,2,0,116215102
1314,41051005001,4.1051E+11,4.1051E+14,1162152,33,2021HU0096645,0,0,35,1,-8,6,7,-8,4,15,1,0,116215201
1314,41051005001,4.1051E+11,4.1051E+14,1162152,33,2021HU0096645,1,1,37,2,40,1,-8,1,4,16,2,0,116215202
1314,41051005001,4.1051E+11,4.1051E+14,1162153,33,2021HU0096645,0,0,35,1,-8,6,7,-8,4,15,1,0,116215301
1314,41051005001,4.1051E+11,4.1051E+14,1162153,33,2021HU0096645,1,1,37,2,40,1,-8,1,4,16,2,0,116215302
1314,41051005001,4.1051E+11,4.1051E+14,1162154,12,2021HU0121031,1,1,38,1,40,1,-8,1,4,14,1,0,116215401
1314,41051005001,4.1051E+11,4.1051E+14,1162155,128,2021HU0178254,0,0,61,2,-8,6,-8,-8,4,9,1,0,116215501
1314,41051005001,4.1051E+11,4.1051E+14,1162156,62,2021HU0223124,1,1,42,1,45,1,-8,1,4,11,1,0,116215601
1314,41051005001,4.1051E+11,4.1051E+14,1162157,82,2021HU0517924,1,1,27,2,40,1,-8,1,4,13,1,0,116215701
1314,41051005001,4.1051E+11,4.1051E+14,1162158,46,2021HU0544675,0,0,42,1,40,6,-8,1,4,9,1,0,116215801
1314,41051005001,4.1051E+11,4.1051E+14,1162159,78,2021HU0564628,1,1,34,1,40,1,-8,3,4,12,1,0,116215901
1314,41051005001,4.1051E+11,4.1051E+14,1162160,78,2021HU0564628,1,1,34,1,40,1,-8,3,4,12,1,0,116216001
1314,41051005001,4.1051E+11,4.1051E+14,1162161,74,2021HU0566574,1,1,39,1,40,1,-8,1,4,13,1,0,116216101
1314,41051005001,4.1051E+11,4.1051E+14,1162161,74,2021HU0566574,0,0,37,2,-8,3,6,-8,4,11,2,0,116216102
1314,41051005001,4.1051E+11,4.1051E+14,1162162,46,2021HU0620108,1,1,27,2,40,1,7,1,4,16,1,0,116216201
1314,41051005001,4.1051E+11,4.1051E+14,1162162,46,2021HU0620108,1,1,28,1,40,1,7,1,4,16,2,0,116216202
1314,41051005001,4.1051E+11,4.1051E+14,1162163,36,2021HU0709528,1,1,26,1,50,1,-8,1,4,13,1,0,116216301
1314,41051005001,4.1051E+11,4.1051E+14,1162163,36,2021HU0709528,1,1,27,2,45,1,-8,2,4,13,2,0,116216302
1314,41051005001,4.1051E+11,4.1051E+14,1162164,37,2021HU0737553,1,1,35,2,50,1,-8,1,4,13,1,0,116216401
1314,41051005001,4.1051E+11,4.1051E+14,1162165,37,2021HU0737553,1,1,35,2,50,1,-8,1,4,13,1,0,116216501
1314,41051005001,4.1051E+11,4.1051E+14,1162166,28,2021HU0742225,1,1,31,2,40,1,-8,1,4,14,1,0,116216601
1314,41051005001,4.1051E+11,4.1051E+14,1162167,18,2021HU0766307,1,1,30,1,50,1,-8,1,4,13,1,0,116216701
1314,41051005001,4.1051E+11,4.1051E+14,1162168,26,2021HU0766468,0,0,29,2,-8,6,-8,-8,4,14,1,0,116216801
1314,41051005001,4.1051E+11,4.1051E+14,1162168,26,2021HU0766468,1,1,29,1,40,1,-8,1,4,14,2,0,116216802
1314,41051005001,4.1051E+11,4.1051E+14,1162169,65,2021HU0838052,0,0,49,1,-8,6,-8,-8,4,7,1,0,116216901
1314,41051005001,4.1051E+11,4.1051E+14,1162170,33,2021HU0890050,1,1,36,2,50,1,-8,1,4,13,1,0,116217001
1314,41051005001,4.1051E+11,4.1051E+14,1162171,42,2021HU0946452,0,0,31,1,70,6,-8,2,4,14,1,0,116217101
1314,41051005001,4.1051E+11,4.1051E+14,1162171,42,2021HU0946452,1,1,30,2,50,1,-8,1,4,13,2,0,116217102
1314,41051005001,4.1051E+11,4.1051E+14,1162172,85,2021HU0994945,1,1,39,2,50,1,-8,1,4,14,1,0,116217201
1314,41051005001,4.1051E+11,4.1051E+14,1162173,85,2021HU0994945,1,1,39,2,50,1,-8,1,4,14,1,0,116217301
1314,41051005001,4.1051E+11,4.1051E+14,1162174,85,2021HU0994945,1,1,39,2,50,1,-8,1,4,14,1,0,116217401
1314,41051005001,4.1051E+11,4.1051E+14,1162175,85,2021HU0994945,1,1,39,2,50,1,-8,1,4,14,1,0,116217501
1314,41051005001,4.1051E+11,4.1051E+14,1162176,39,2021HU1009354,1,1,24,2,30,1,-8,1,4,11,1,0,116217601
1314,41051005001,4.1051E+11,4.1051E+14,1162176,39,2021HU1009354,0,0,24,2,-8,6,-8,-8,4,9,2,0,116217602
1314,41051005001,4.1051E+11,4.1051E+14,1162177,23,2021HU1022349,1,1,31,2,40,1,-8,1,4,14,1,0,116217701
1314,41051005001,4.1051E+11,4.1051E+14,1162178,37,2021HU1045233,1,1,26,1,35,1,-8,3,4,12,1,0,116217801
1314,41051005001,4.1051E+11,4.1051E+14,1162179,74,2021HU1151446,1,1,27,1,30,1,-8,1,4,10,1,0,116217901
1314,41051005001,4.1051E+11,4.1051E+14,1162180,74,2021HU1151446,1,1,27,1,30,1,-8,1,4,10,1,0,116218001
1314,41051005001,4.1051E+11,4.1051E+14,1162181,76,2021HU1151666,1,1,41,1,60,1,-8,1,4,10,1,0,116218101
1314,41051005001,4.1051E+11,4.1051E+14,1162182,53,2021HU1241835,0,0,53,2,-8,6,-8,-8,4,9,1,0,116218201
1314,41051005001,4.1051E+11,4.1051E+14,1162183,18,2021HU1245704,1,1,30,1,46,1,-8,1,4,12,1,0,116218301
1314,41051005001,4.1051E+11,4.1051E+14,1162184,23,2021HU1300217,1,1,33,1,40,1,-8,1,4,13,1,0,116218401
1314,41051005001,4.1051E+11,4.1051E+14,1162185,20,2021HU1303001,1,1,31,1,60,1,-8,1,4,13,1,0,116218501
1314,41051005001,4.1051E+11,4.1051E+14,1162185,20,2021HU1303001,1,1,30,2,40,1,-8,1,4,11,2,0,116218502
1314,41051005001,4.1051E+11,4.1051E+14,1162186,35,2021HU1320691,0,0,51,1,-8,6,-8,-8,4,11,1,0,116218601
1314,41051005001,4.1051E+11,4.1051E+14,1162187,34,2021HU1331751,1,1,58,1,40,1,-8,3,4,10,1,0,116218701
1314,41051005001,4.1051E+11,4.1051E+14,1162188,44,2021HU1339076,1,1,27,2,40,1,-8,1,4,13,1,0,116218801
1314,41051005001,4.1051E+11,4.1051E+14,1162189,13,2021HU1343269,1,1,29,2,60,1,-8,1,4,13,1,0,116218901
1314,41051005001,4.1051E+11,4.1051E+14,1162189,13,2021HU1343269,1,1,32,1,50,1,-8,1,4,13,2,0,116218902
1314,41051005001,4.1051E+11,4.1051E+14,1162190,60,2021HU1376748,1,1,47,2,40,1,-8,1,4,13,1,0,116219001
1314,41051005001,4.1051E+11,4.1051E+14,1162191,20,2021HU1400417,1,1,26,2,50,1,-8,1,4,13,1,0,116219101
1314,41051005001,4.1051E+11,4.1051E+14,1162191,20,2021HU1400417,1,1,27,1,50,1,-8,1,4,13,2,0,116219102
1314,41051005001,4.1051E+11,4.1051E+14,1162192,23,2022HU0039404,1,1,28,1,55,1,-8,1,4,14,1,0,116219201
1314,41051005001,4.1051E+11,4.1051E+14,1162193,25,2022HU0056887,1,1,26,1,40,1,-8,1,4,13,1,0,116219301
1314,41051005001,4.1051E+11,4.1051E+14,1162193,25,2022HU0056887,1,1,26,2,40,1,-8,1,4,14,2,0,116219302
1314,41051005001,4.1051E+11,4.1051E+14,1162194,25,2022HU0056887,1,1,26,1,40,1,-8,1,4,13,1,0,116219401
1314,41051005001,4.1051E+11,4.1051E+14,1162194,25,2022HU0056887,1,1,26,2,40,1,-8,1,4,14,2,0,116219402
1314,41051005001,4.1051E+11,4.1051E+14,1162195,25,2022HU0056887,1,1,26,1,40,1,-8,1,4,13,1,0,116219501
1314,41051005001,4.1051E+11,4.1051E+14,1162195,25,2022HU0056887,1,1,26,2,40,1,-8,1,4,14,2,0,116219502
1314,41051005001,4.1051E+11,4.1051E+14,1162196,37,2022HU0061657,1,1,41,1,40,1,-8,1,4,12,1,0,116219601
1314,41051005001,4.1051E+11,4.1051E+14,1162197,25,2022HU0083568,1,1,39,1,49,1,-8,1,4,12,1,0,116219701
1314,41051005001,4.1051E+11,4.1051E+14,1162198,52,2022HU0102918,1,1,32,1,60,1,-8,1,4,13,1,0,116219801
1314,41051005001,4.1051E+11,4.1051E+14,1162199,29,2022HU0321900,1,1,27,2,50,1,-8,1,4,14,1,0,116219901
1314,41051005001,4.1051E+11,4.1051E+14,1162199,29,2022HU0321900,1,1,28,1,50,1,-8,1,4,14,2,0,116219902
1314,41051005001,4.1051E+11,4.1051E+14,1162200,77,2022HU0330482,1,1,40,1,40,1,-8,1,4,13,1,0,116220001
1314,41051005001,4.1051E+11,4.1051E+14,1162201,77,2022HU0330482,1,1,40,1,40,1,-8,1,4,13,1,0,116220101
1314,41051005001,4.1051E+11,4.1051E+14,1162202,49,2022HU0415484,0,0,74,2,-8,6,-8,-8,4,13,1,0,116220201
1314,41051005001,4.1051E+11,4.1051E+14,1162203,137,2022HU0428005,1,1,44,1,50,1,-8,1,4,11,1,0,116220301
1314,41051005001,4.1051E+11,4.1051E+14,1162203,137,2022HU0428005,1,1,47,2,28,1,-8,1,4,13,2,0,116220302
1314,41051005001,4.1051E+11,4.1051E+14,1162203,137,2022HU0428005,0,0,5,2,-8,-8,2,-8,-8,2,3,0,116220303
1314,41051005001,4.1051E+11,4.1051E+14,1162204,22,2022HU0460863,1,1,28,1,37,1,-8,1,4,13,1,0,116220401
1314,41051005001,4.1051E+11,4.1051E+14,1162205,8,2022HU0479741,1,1,28,2,40,1,-8,1,4,13,1,0,116220501
1314,41051005001,4.1051E+11,4.1051E+14,1162206,28,2022HU0573275,1,1,41,2,40,1,-8,3,4,13,1,0,116220601
1314,41051005001,4.1051E+11,4.1051E+14,1162207,28,2022HU0573275,1,1,41,2,40,1,-8,3,4,13,1,0,116220701
1314,41051005001,4.1051E+11,4.1051E+14,1162208,28,2022HU0573275,1,1,41,2,40,1,-8,3,4,13,1,0,116220801
1314,41051005001,4.1051E+11,4.1051E+14,1162209,16,2022HU0719343,1,1,33,1,60,1,-8,1,4,16,1,0,116220901
1314,41051005001,4.1051E+11,4.1051E+14,1162210,23,2022HU0880796,1,1,36,1,40,1,-8,1,4,14,1,0,116221001
1314,41051005001,4.1051E+11,4.1051E+14,1162211,72,2022HU0902154,1,1,34,2,40,1,-8,1,4,11,1,0,116221101
1314,41051005001,4.1051E+11,4.1051E+14,1162212,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116221201
1314,41051005001,4.1051E+11,4.1051E+14,1162213,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116221301
1314,41051005001,4.1051E+11,4.1051E+14,1162214,109,2022HU0920703,1,1,26,2,40,1,-8,2,4,13,1,0,116221401
1314,41051005001,4.1051E+11,4.1051E+14,1162215,15,2022HU0959982,1,1,32,1,45,1,-8,4,4,11,1,0,116221501
1314,41051005001,4.1051E+11,4.1051E+14,1162216,97,2022HU1180824,1,1,32,2,40,1,-8,1,4,15,1,0,116221601
1314,41051005001,4.1051E+11,4.1051E+14,1162217,30,2022HU1292011,1,1,44,1,40,1,-8,1,4,14,1,0,116221701
1314,41051005001,4.1051E+11,4.1051E+14,1162218,30,2022HU1292011,1,1,44,1,40,1,-8,1,4,14,1,0,116221801
1314,41051005001,4.1051E+11,4.1051E+14,1162219,35,2022HU1381491,1,1,58,2,40,1,-8,1,4,9,1,0,116221901
1314,41051005001,4.1051E+11,4.1051E+14,1162220,19,2018HU0078237,1,1,26,1,45,1,-8,1,4,14,1,0,116222001
1314,41051005001,4.1051E+11,4.1051E+14,1162220,19,2018HU0078237,1,1,26,2,24,1,-8,3,4,13,2,0,116222002
1314,41051005001,4.1051E+11,4.1051E+14,1162221,50,2018HU0111757,1,1,52,2,40,1,-8,1,4,9,1,0,116222101
1314,41051005001,4.1051E+11,4.1051E+14,1162221,50,2018HU0111757,1,1,42,1,40,1,-8,1,4,9,2,0,116222102
1314,41051005001,4.1051E+11,4.1051E+14,1162222,24,2018HU0255248,0,0,59,2,-8,6,-8,-8,4,12,1,0,116222201
1314,41051005001,4.1051E+11,4.1051E+14,1162223,25,2018HU0287309,1,1,31,2,40,1,-8,1,4,13,1,0,116222301
1314,41051005001,4.1051E+11,4.1051E+14,1162223,25,2018HU0287309,1,1,39,2,40,1,-8,1,2,11,2,0,116222302
1314,41051005001,4.1051E+11,4.1051E+14,1162224,18,2018HU0330863,1,1,23,1,40,1,-8,5,4,13,1,0,116222401
1314,41051005001,4.1051E+11,4.1051E+14,1162225,74,2018HU0339362,1,1,26,1,50,1,-8,1,4,13,1,0,116222501
1314,41051005001,4.1051E+11,4.1051E+14,1162226,74,2018HU0339362,1,1,26,1,50,1,-8,1,4,13,1,0,116222601
