household_id,PUMA,TRACT,BG,BLOCK,WGTP,SERIALNO,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,NPF,HUPAC,GQTYPE,MAZ,TAZ
751726,1103,41047000300,410470003003,410470003003040,23,2022HU0138182,1,117051.5253,1,2,112300.0,1.0,2.0,1042311,2.0,1.0,2.0,4.0,0,7745,89
751727,1103,41047000300,410470003003,410470003003040,18,2022HU0490620,0,35855.4984,1,1,34400.0,3.0,9.0,1042311,0.0,4.0,-8.0,4.0,0,7745,89
751728,1103,41047000300,410470003003,410470003003040,77,2022HU0855839,1,62538.66,1,1,60000.0,3.0,5.0,1042311,1.0,6.0,-8.0,4.0,0,7745,89
751729,1103,41047000300,410470003003,410470003003040,20,2022HU0915519,2,59411.727,1,2,57000.0,3.0,5.0,1042311,2.0,7.0,-8.0,4.0,0,7745,89
751730,1103,41047000300,410470003003,410470003003040,109,2022HU0972880,0,21575.8377,1,1,20700.0,3.0,7.0,1042311,0.0,6.0,-8.0,4.0,0,7745,89
751731,1103,41047000300,410470003003,410470003003040,24,2022HU0982853,2,60245.5758,2,5,57800.0,3.0,2.0,1042311,4.0,1.0,5.0,2.0,0,7745,89
751732,1103,41047000300,410470003003,410470003003040,20,2022HU1347544,0,17198.1315,1,1,16500.0,3.0,6.0,1042311,1.0,6.0,-8.0,4.0,0,7745,89
751733,1103,41047000300,410470003003,410470003003041,129,2018HU0357866,1,31978.0185457057,1,1,27000.0,3.0,6.0,1184371,1.0,4.0,-8.0,4.0,0,7657,89
751734,1103,41047000300,410470003003,410470003003041,43,2018HU0477116,1,118673.979936286,1,2,100200.0,3.0,2.0,1184371,2.0,1.0,2.0,4.0,0,7657,89
751735,1103,41047000300,410470003003,410470003003041,19,2018HU0805394,0,24990.2293079404,1,1,21100.0,3.0,9.0,1184371,0.0,6.0,-8.0,4.0,0,7657,89
751736,1103,41047000300,410470003003,410470003003041,29,2018HU1225553,2,41216.1127922429,1,3,34800.0,2.0,4.0,1184371,2.0,3.0,3.0,4.0,0,7657,89
751737,1103,41047000300,410470003003,410470003003041,46,2019HU1235429,0,0.0,1,1,0.0,3.0,9.0,1159866,1.0,6.0,-8.0,4.0,0,7657,89
751738,1103,41047000300,410470003003,410470003003041,49,2019HU1373830,2,72839.5724211968,1,4,62800.0,1.0,2.0,1159866,4.0,3.0,2.0,4.0,0,7657,89
751739,1103,41047000300,410470003003,410470003003041,75,2020HU0769061,1,60425.7474542617,1,1,53000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7657,89
751740,1103,41047000300,410470003003,410470003003041,74,2020HU0958268,1,14479.3772201721,1,1,12700.0,3.0,9.0,1140108,1.0,6.0,-8.0,4.0,0,7657,89
751741,1103,41047000300,410470003003,410470003003041,66,2021HU0877160,1,47647.5857350155,1,1,42800.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,7657,89
751742,1103,41047000300,410470003003,410470003003041,77,2022HU0855839,1,62538.66,1,1,60000.0,3.0,5.0,1042311,1.0,6.0,-8.0,4.0,0,7657,89
751743,1103,41047000300,410470003003,410470003003041,19,2022HU1241489,2,97977.234,1,2,94000.0,1.0,2.0,1042311,2.0,1.0,2.0,4.0,0,7657,89
751744,1103,41047000300,410470003003,410470003003042,83,2018HU0277555,1,22503.0500877188,2,6,19000.0,3.0,8.0,1184371,1.0,1.0,6.0,3.0,0,8395,89
751745,1103,41047000300,410470003003,410470003003042,129,2018HU0357866,1,31978.0185457057,1,1,27000.0,3.0,6.0,1184371,1.0,4.0,-8.0,4.0,0,8395,89
751746,1103,41047000300,410470003003,410470003003042,30,2018HU0370788,1,145677.640041548,1,3,123000.0,1.0,2.0,1184371,2.0,1.0,3.0,4.0,0,8395,89
751747,1103,41047000300,410470003003,410470003003042,49,2018HU0413890,2,60402.9239196664,2,3,51000.0,3.0,5.0,1184371,3.0,1.0,3.0,2.0,0,8395,89
751748,1103,41047000300,410470003003,410470003003042,88,2018HU0711564,0,28898.65379686,1,2,24400.0,3.0,9.0,1184371,1.0,1.0,2.0,4.0,0,8395,89
751749,1103,41047000300,410470003003,410470003003042,17,2018HU0823097,6,28661.7795854103,2,7,24200.0,2.0,3.0,1184371,3.0,1.0,7.0,2.0,0,8395,89
751750,1103,41047000300,410470003003,410470003003042,119,2018HU0878470,0,22976.7985106182,2,5,19400.0,3.0,7.0,1184371,0.0,1.0,5.0,1.0,0,8395,89
751751,1103,41047000300,410470003003,410470003003042,76,2018HU1079665,1,16581.194801477,1,1,14000.0,3.0,8.0,1184371,1.0,4.0,-8.0,4.0,0,8395,89
751752,1103,41047000300,410470003003,410470003003042,29,2018HU1225553,2,41216.1127922429,1,3,34800.0,2.0,4.0,1184371,2.0,3.0,3.0,4.0,0,8395,89
751753,1103,41047000300,410470003003,410470003003042,18,2018HU1257950,1,85274.7161218819,1,2,72000.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,8395,89
751754,1103,41047000300,410470003003,410470003003042,64,2018HU1376621,3,91196.5714081237,2,4,77000.0,3.0,6.0,1184371,2.0,1.0,3.0,1.0,0,8395,89
751755,1103,41047000300,410470003003,410470003003042,61,2018HU1397308,1,74260.0652894722,1,2,62700.0,3.0,2.0,1184371,2.0,1.0,2.0,4.0,0,8395,89
751756,1103,41047000300,410470003003,410470003003042,38,2019HU0071134,1,35955.8398894443,1,1,31000.0,3.0,4.0,1159866,1.0,4.0,-8.0,4.0,0,8395,89
751757,1103,41047000300,410470003003,410470003003042,28,2019HU0157273,1,38159.5849149264,1,2,32900.0,1.0,2.0,1159866,3.0,2.0,2.0,4.0,0,8395,89
751758,1103,41047000300,410470003003,410470003003042,55,2019HU0283489,2,55673.5585384944,2,3,48000.0,1.0,2.0,1159866,3.0,1.0,3.0,2.0,0,8395,89
751759,1103,41047000300,410470003003,410470003003042,91,2019HU0301617,2,138951.923185659,2,5,119800.0,1.0,2.0,1159866,3.0,1.0,5.0,2.0,0,8395,89
751760,1103,41047000300,410470003003,410470003003042,20,2019HU0342106,0,38089.9929667533,1,2,32840.0,1.0,2.0,1159866,4.0,7.0,-8.0,4.0,0,8395,89
751761,1103,41047000300,410470003003,410470003003042,113,2019HU0355531,3,64952.4849615768,2,7,56000.0,1.0,2.0,1159866,3.0,1.0,7.0,3.0,0,8395,89
751762,1103,41047000300,410470003003,410470003003042,30,2019HU0478173,1,5683.34243413797,1,2,4900.0,3.0,9.0,1159866,1.0,3.0,2.0,4.0,0,8395,89
751763,1103,41047000300,410470003003,410470003003042,32,2019HU0493815,4,128861.090700557,1,5,111100.0,1.0,2.0,1159866,3.0,1.0,5.0,4.0,0,8395,89
751764,1103,41047000300,410470003003,410470003003042,28,2019HU0527156,0,16470.0944009713,1,1,14200.0,3.0,9.0,1159866,0.0,6.0,-8.0,4.0,0,8395,89
751765,1103,41047000300,410470003003,410470003003042,46,2019HU1235429,0,0.0,1,1,0.0,3.0,9.0,1159866,1.0,6.0,-8.0,4.0,0,8395,89
751766,1103,41047000300,410470003003,410470003003042,46,2019HU1235429,0,0.0,1,1,0.0,3.0,9.0,1159866,1.0,6.0,-8.0,4.0,0,8395,89
751767,1103,41047000300,410470003003,410470003003042,49,2019HU1373830,2,72839.5724211968,1,4,62800.0,1.0,2.0,1159866,4.0,3.0,2.0,4.0,0,8395,89
751768,1103,41047000300,410470003003,410470003003042,144,2020HU0175346,0,6156.5855896795,1,1,5400.0,3.0,5.0,1140108,0.0,6.0,-8.0,4.0,0,8395,89
751769,1103,41047000300,410470003003,410470003003042,36,2020HU0178159,0,75817.2114284605,1,3,66500.0,2.0,2.0,1140108,2.0,2.0,2.0,4.0,0,8395,89
751770,1103,41047000300,410470003003,410470003003042,19,2020HU0352946,2,83227.9163049265,2,8,73000.0,1.0,2.0,1140108,3.0,2.0,7.0,2.0,0,8395,89
751771,1103,41047000300,410470003003,410470003003042,18,2020HU0678815,1,44692.250947303,1,1,39200.0,3.0,6.0,1140108,1.0,4.0,-8.0,4.0,0,8395,89
751772,1103,41047000300,410470003003,410470003003042,207,2020HU0681165,1,34203.2532759972,2,5,30000.0,3.0,3.0,1140108,2.0,2.0,4.0,2.0,0,8395,89
751773,1103,41047000300,410470003003,410470003003042,151,2020HU0721219,0,25766.4508012512,1,1,22600.0,3.0,8.0,1140108,1.0,6.0,-8.0,4.0,0,8395,89
751774,1103,41047000300,410470003003,410470003003042,75,2020HU0769061,1,60425.7474542617,1,1,53000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8395,89
751775,1103,41047000300,410470003003,410470003003042,75,2020HU0769061,1,60425.7474542617,1,1,53000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,8395,89
751776,1103,41047000300,410470003003,410470003003042,42,2020HU0793367,1,24170.2989817047,1,2,21200.0,3.0,8.0,1140108,1.0,2.0,2.0,4.0,0,8395,89
751777,1103,41047000300,410470003003,410470003003042,101,2020HU0949664,1,20977.9953426116,1,1,18400.0,3.0,3.0,1140108,1.0,6.0,-8.0,4.0,0,8395,89
751778,1103,41047000300,410470003003,410470003003042,74,2020HU0958268,1,14479.3772201721,1,1,12700.0,3.0,9.0,1140108,1.0,6.0,-8.0,4.0,0,8395,89
751779,1103,41047000300,410470003003,410470003003042,74,2020HU0958268,1,14479.3772201721,1,1,12700.0,3.0,9.0,1140108,1.0,6.0,-8.0,4.0,0,8395,89
751780,1103,41047000300,410470003003,410470003003042,74,2020HU0958268,1,14479.3772201721,1,1,12700.0,3.0,9.0,1140108,1.0,6.0,-8.0,4.0,0,8395,89
751781,1103,41047000300,410470003003,410470003003042,60,2021HU0006315,2,52879.9140750756,1,4,47500.0,1.0,2.0,1113261,3.0,1.0,4.0,4.0,0,8395,89
751782,1103,41047000300,410470003003,410470003003042,30,2021HU0189411,2,95851.8021445055,1,2,86100.0,3.0,6.0,1113261,2.0,5.0,-8.0,4.0,0,8395,89
751783,1103,41047000300,410470003003,410470003003042,21,2021HU0654424,0,44530.4539579584,1,1,40000.0,3.0,9.0,1113261,0.0,6.0,-8.0,4.0,0,8395,89
751784,1103,41047000300,410470003003,410470003003042,66,2021HU0877160,1,47647.5857350155,1,1,42800.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,8395,89
751785,1103,41047000300,410470003003,410470003003042,66,2021HU0877160,1,47647.5857350155,1,1,42800.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,8395,89
751786,1103,41047000300,410470003003,410470003003042,21,2021HU0975682,2,66907.0070718325,1,2,60100.0,3.0,9.0,1113261,2.0,7.0,-8.0,4.0,0,8395,89
751787,1103,41047000300,410470003003,410470003003042,35,2021HU1020606,1,66795.6809369376,1,1,60000.0,3.0,2.0,1113261,1.0,4.0,-8.0,4.0,0,8395,89
751788,1103,41047000300,410470003003,410470003003042,86,2021HU1131390,2,86389.0806784393,2,4,77600.0,1.0,2.0,1113261,2.0,1.0,4.0,2.0,0,8395,89
751789,1103,41047000300,410470003003,410470003003042,77,2021HU1168220,1,57889.5901453459,1,1,52000.0,1.0,2.0,1113261,2.0,4.0,-8.0,4.0,0,8395,89
751790,1103,41047000300,410470003003,410470003003042,23,2022HU0138182,1,117051.5253,1,2,112300.0,1.0,2.0,1042311,2.0,1.0,2.0,4.0,0,8395,89
751791,1103,41047000300,410470003003,410470003003042,44,2022HU0174978,1,30956.6367,1,1,29700.0,3.0,6.0,1042311,1.0,6.0,-8.0,4.0,0,8395,89
751792,1103,41047000300,410470003003,410470003003042,74,2022HU0285297,3,89951.4393,2,5,86300.0,3.0,8.0,1042311,2.0,3.0,5.0,2.0,0,8395,89
751793,1103,41047000300,410470003003,410470003003042,85,2022HU0716281,2,116738.832,1,2,112000.0,3.0,5.0,1042311,2.0,7.0,-8.0,4.0,0,8395,89
751794,1103,41047000300,410470003003,410470003003042,160,2022HU0728518,0,1563.4665,1,1,1500.0,3.0,8.0,1042311,0.0,4.0,-8.0,4.0,0,8395,89
751795,1103,41047000300,410470003003,410470003003042,77,2022HU0855839,1,62538.66,1,1,60000.0,3.0,5.0,1042311,1.0,6.0,-8.0,4.0,0,8395,89
751796,1103,41047000300,410470003003,410470003003042,20,2022HU0915519,2,59411.727,1,2,57000.0,3.0,5.0,1042311,2.0,7.0,-8.0,4.0,0,8395,89
751797,1103,41047000300,410470003003,410470003003042,109,2022HU0972880,0,21575.8377,1,1,20700.0,3.0,7.0,1042311,0.0,6.0,-8.0,4.0,0,8395,89
751798,1103,41047000300,410470003003,410470003003042,24,2022HU0982853,2,60245.5758,2,5,57800.0,3.0,2.0,1042311,4.0,1.0,5.0,2.0,0,8395,89
751799,1103,41047000300,410470003003,410470003003042,56,2022HU1122197,1,53157.861,1,2,51000.0,2.0,2.0,1042311,3.0,1.0,2.0,4.0,0,8395,89
751800,1103,41047000300,410470003003,410470003003042,19,2022HU1241489,2,97977.234,1,2,94000.0,1.0,2.0,1042311,2.0,1.0,2.0,4.0,0,8395,89
751801,1103,41047000300,410470003003,410470003003042,15,2022HU1346173,4,142796.607,1,4,137000.0,3.0,3.0,1042311,4.0,5.0,-8.0,4.0,0,8395,89
751802,1103,41047000300,410470003003,410470003003042,20,2022HU1347544,0,17198.1315,1,1,16500.0,3.0,6.0,1042311,1.0,6.0,-8.0,4.0,0,8395,89
751803,1103,41047000300,410470003003,410470003003042,11,2022HU1376807,2,86699.42898,2,12,83180.0,3.0,2.0,1042311,1.0,1.0,11.0,3.0,0,8395,89
751804,1103,41047000300,410470003003,410470003003042,74,2022HU1422641,3,72961.77,1,3,70000.0,3.0,8.0,1042311,4.0,7.0,-8.0,4.0,0,8395,89
751805,1103,41047000300,410470003003,410470003003044,129,2018HU0357866,1,31978.0185457057,1,1,27000.0,3.0,6.0,1184371,1.0,4.0,-8.0,4.0,0,9057,89
751806,1103,41047000300,410470003003,410470003003044,43,2018HU0477116,1,118673.979936286,1,2,100200.0,3.0,2.0,1184371,2.0,1.0,2.0,4.0,0,9057,89
751807,1103,41047000300,410470003003,410470003003044,46,2019HU1235429,0,0.0,1,1,0.0,3.0,9.0,1159866,1.0,6.0,-8.0,4.0,0,9057,89
751808,1103,41047000300,410470003003,410470003003044,49,2019HU1373830,2,72839.5724211968,1,4,62800.0,1.0,2.0,1159866,4.0,3.0,2.0,4.0,0,9057,89
751809,1103,41047000300,410470003003,410470003003044,18,2020HU0678815,1,44692.250947303,1,1,39200.0,3.0,6.0,1140108,1.0,4.0,-8.0,4.0,0,9057,89
751810,1103,41047000300,410470003003,410470003003044,151,2020HU0721219,0,25766.4508012512,1,1,22600.0,3.0,8.0,1140108,1.0,6.0,-8.0,4.0,0,9057,89
751811,1103,41047000300,410470003003,410470003003044,75,2020HU0769061,1,60425.7474542617,1,1,53000.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,9057,89
751812,1103,41047000300,410470003003,410470003003044,74,2020HU0958268,1,14479.3772201721,1,1,12700.0,3.0,9.0,1140108,1.0,6.0,-8.0,4.0,0,9057,89
751813,1103,41047000300,410470003004,410470003004000,9,2019HU0928378,0,22060.6475708784,1,1,19020.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,7673,93
751814,1103,41047000300,410470003004,410470003004000,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7673,93
751815,1103,41047000300,410470003004,410470003004000,11,2022HU1095548,0,14592.354,1,1,14000.0,1.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,7673,93
751816,1103,41047000300,410470003004,410470003004001,12,2018HU0054661,0,17860.3155433053,1,1,15080.0,2.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,7535,93
751817,1103,41047000300,410470003004,410470003004001,70,2018HU0176563,0,1776.55658587254,1,1,1500.0,3.0,7.0,1184371,0.0,6.0,-8.0,4.0,0,7535,93
751818,1103,41047000300,410470003004,410470003004001,106,2018HU0403332,4,106593.395152352,2,5,90000.0,1.0,2.0,1184371,4.0,1.0,5.0,2.0,0,7535,93
751819,1103,41047000300,410470003004,410470003004001,115,2019HU1147115,2,112506.982879874,2,4,97000.0,1.0,2.0,1159866,3.0,1.0,4.0,1.0,0,7535,93
751820,1103,41047000300,410470003004,410470003004001,124,2019HU1306970,5,214575.173533781,2,7,185000.0,1.0,2.0,1159866,5.0,1.0,7.0,1.0,0,7535,93
751821,1103,41047000300,410470003004,410470003004001,72,2020HU0154679,1,39219.7304231435,1,1,34400.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,7535,93
751822,1103,41047000300,410470003004,410470003004001,101,2020HU0281615,0,11059.0518925724,1,1,9700.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,7535,93
751823,1103,41047000300,410470003004,410470003004001,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7535,93
751824,1103,41047000300,410470003004,410470003004001,103,2020HU0700887,0,58145.5305691952,1,2,51000.0,1.0,2.0,1140108,3.0,1.0,2.0,4.0,0,7535,93
751825,1103,41047000300,410470003004,410470003004001,46,2020HU1040828,2,94400.9790417523,1,3,82800.0,3.0,2.0,1140108,3.0,3.0,2.0,4.0,0,7535,93
751826,1103,41047000300,410470003004,410470003004001,64,2021HU0279396,2,83494.601171172,1,2,75000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,7535,93
751827,1103,41047000300,410470003004,410470003004001,36,2021HU1414232,2,92734.6703674484,2,5,83300.0,1.0,2.0,1113261,5.0,1.0,5.0,3.0,0,7535,93
751828,1103,41047000300,410470003004,410470003004001,30,2022HU0351589,0,343.96263,1,1,330.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,7535,93
751829,1103,41047000300,410470003004,410470003004002,56,2018HU0383822,0,18476.1884930744,1,1,15600.0,3.0,2.0,1184371,1.0,4.0,-8.0,4.0,0,7670,93
751830,1103,41047000300,410470003004,410470003004002,106,2018HU0403332,4,106593.395152352,2,5,90000.0,1.0,2.0,1184371,4.0,1.0,5.0,2.0,0,7670,93
751831,1103,41047000300,410470003004,410470003004002,115,2019HU1147115,2,112506.982879874,2,4,97000.0,1.0,2.0,1159866,3.0,1.0,4.0,1.0,0,7670,93
751832,1103,41047000300,410470003004,410470003004002,124,2019HU1306970,5,214575.173533781,2,7,185000.0,1.0,2.0,1159866,5.0,1.0,7.0,1.0,0,7670,93
751833,1103,41047000300,410470003004,410470003004002,72,2020HU0154679,1,39219.7304231435,1,1,34400.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,7670,93
751834,1103,41047000300,410470003004,410470003004002,172,2020HU0473795,2,51874.9341352624,2,6,45500.0,3.0,6.0,1140108,2.0,1.0,6.0,2.0,0,7670,93
751835,1103,41047000300,410470003004,410470003004002,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7670,93
751836,1103,41047000300,410470003004,410470003004002,56,2020HU0966845,0,1824.17350805318,1,1,1600.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,7670,93
751837,1103,41047000300,410470003004,410470003004002,9,2021HU0467302,0,0.0,1,1,0.0,4.0,2.0,1113261,1.0,4.0,-8.0,4.0,0,7670,93
751838,1103,41047000300,410470003004,410470003004002,59,2021HU0647804,1,40745.3653715319,2,5,36600.0,1.0,2.0,1113261,2.0,1.0,5.0,2.0,0,7670,93
751839,1103,41047000300,410470003004,410470003004002,24,2021HU0791436,0,42860.561934535,1,1,38500.0,1.0,2.0,1113261,1.0,6.0,-8.0,4.0,0,7670,93
751840,1103,41047000300,410470003004,410470003004002,16,2022HU0393566,1,52125.97311,1,1,50010.0,1.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,7670,93
751841,1103,41047000300,410470003004,410470003004003,56,2018HU0383822,0,18476.1884930744,1,1,15600.0,3.0,2.0,1184371,1.0,4.0,-8.0,4.0,0,7510,93
751842,1103,41047000300,410470003004,410470003004003,86,2019HU0409337,1,75391.2771875445,1,1,65000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,7510,93
751843,1103,41047000300,410470003004,410470003004003,124,2019HU1306970,5,214575.173533781,2,7,185000.0,1.0,2.0,1159866,5.0,1.0,7.0,1.0,0,7510,93
751844,1103,41047000300,410470003004,410470003004003,13,2019HU1382859,0,42683.061546179,1,1,36800.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,7510,93
751845,1103,41047000300,410470003004,410470003004003,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7510,93
751846,1103,41047000300,410470003004,410470003004003,103,2020HU0700887,0,58145.5305691952,1,2,51000.0,1.0,2.0,1140108,3.0,1.0,2.0,4.0,0,7510,93
751847,1103,41047000300,410470003004,410470003004003,46,2020HU1040828,2,94400.9790417523,1,3,82800.0,3.0,2.0,1140108,3.0,3.0,2.0,4.0,0,7510,93
751848,1103,41047000300,410470003004,410470003004003,64,2021HU0279396,2,83494.601171172,1,2,75000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,7510,93
751849,1103,41047000300,410470003004,410470003004003,9,2021HU0467302,0,0.0,1,1,0.0,4.0,2.0,1113261,1.0,4.0,-8.0,4.0,0,7510,93
751850,1103,41047000300,410470003004,410470003004003,59,2021HU0647804,1,40745.3653715319,2,5,36600.0,1.0,2.0,1113261,2.0,1.0,5.0,2.0,0,7510,93
751851,1103,41047000300,410470003004,410470003004003,18,2022HU0451066,1,41692.44,2,4,40000.0,1.0,2.0,1042311,2.0,1.0,4.0,1.0,0,7510,93
751852,1103,41047000300,410470003004,410470003004003,11,2022HU1376807,2,86699.42898,2,12,83180.0,3.0,2.0,1042311,1.0,1.0,11.0,3.0,0,7510,93
751853,1103,41047000300,410470003004,410470003004003,87,2022HU1415180,1,22930.842,2,3,22000.0,3.0,7.0,1042311,0.0,3.0,3.0,2.0,0,7510,93
751854,1103,41047000300,410470003004,410470003004004,56,2018HU0383822,0,18476.1884930744,1,1,15600.0,3.0,2.0,1184371,1.0,4.0,-8.0,4.0,0,7744,93
751855,1103,41047000300,410470003004,410470003004004,106,2018HU0403332,4,106593.395152352,2,5,90000.0,1.0,2.0,1184371,4.0,1.0,5.0,2.0,0,7744,93
751856,1103,41047000300,410470003004,410470003004004,86,2019HU0409337,1,75391.2771875445,1,1,65000.0,1.0,2.0,1159866,2.0,4.0,-8.0,4.0,0,7744,93
751857,1103,41047000300,410470003004,410470003004004,124,2019HU1306970,5,214575.173533781,2,7,185000.0,1.0,2.0,1159866,5.0,1.0,7.0,1.0,0,7744,93
751858,1103,41047000300,410470003004,410470003004004,72,2020HU0154679,1,39219.7304231435,1,1,34400.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,7744,93
751859,1103,41047000300,410470003004,410470003004004,101,2020HU0281615,0,11059.0518925724,1,1,9700.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,7744,93
751860,1103,41047000300,410470003004,410470003004004,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7744,93
751861,1103,41047000300,410470003004,410470003004004,46,2020HU1040828,2,94400.9790417523,1,3,82800.0,3.0,2.0,1140108,3.0,3.0,2.0,4.0,0,7744,93
751862,1103,41047000300,410470003004,410470003004004,30,2022HU0351589,0,343.96263,1,1,330.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,7744,93
751863,1103,41047000300,410470003004,410470003004004,11,2022HU1376807,2,86699.42898,2,12,83180.0,3.0,2.0,1042311,1.0,1.0,11.0,3.0,0,7744,93
751864,1103,41047000300,410470003004,410470003004006,106,2018HU0403332,4,106593.395152352,2,5,90000.0,1.0,2.0,1184371,4.0,1.0,5.0,2.0,0,7648,93
751865,1103,41047000300,410470003004,410470003004006,9,2019HU0928378,0,22060.6475708784,1,1,19020.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,7648,93
751866,1103,41047000300,410470003004,410470003004006,115,2019HU1147115,2,112506.982879874,2,4,97000.0,1.0,2.0,1159866,3.0,1.0,4.0,1.0,0,7648,93
751867,1103,41047000300,410470003004,410470003004006,101,2020HU0281615,0,11059.0518925724,1,1,9700.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,7648,93
751868,1103,41047000300,410470003004,410470003004006,99,2020HU0330089,2,86648.2416325262,1,2,76000.0,1.0,2.0,1140108,2.0,3.0,2.0,4.0,0,7648,93
751869,1103,41047000300,410470003004,410470003004006,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,7648,93
751870,1103,41047000300,410470003004,410470003004006,56,2020HU0966845,0,1824.17350805318,1,1,1600.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,7648,93
751871,1103,41047000300,410470003004,410470003004006,46,2020HU1040828,2,94400.9790417523,1,3,82800.0,3.0,2.0,1140108,3.0,3.0,2.0,4.0,0,7648,93
751872,1103,41047000300,410470003004,410470003004006,64,2021HU0279396,2,83494.601171172,1,2,75000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,7648,93
751873,1103,41047000300,410470003004,410470003004006,59,2021HU0647804,1,40745.3653715319,2,5,36600.0,1.0,2.0,1113261,2.0,1.0,5.0,2.0,0,7648,93
751874,1103,41047000300,410470003004,410470003004007,70,2018HU0176563,0,1776.55658587254,1,1,1500.0,3.0,7.0,1184371,0.0,6.0,-8.0,4.0,0,9059,93
751875,1103,41047000300,410470003004,410470003004007,106,2018HU0403332,4,106593.395152352,2,5,90000.0,1.0,2.0,1184371,4.0,1.0,5.0,2.0,0,9059,93
751876,1103,41047000300,410470003004,410470003004007,29,2018HU0477061,1,53296.6975761762,1,1,45000.0,1.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,9059,93
751877,1103,41047000300,410470003004,410470003004007,9,2019HU0928378,0,22060.6475708784,1,1,19020.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,9059,93
751878,1103,41047000300,410470003004,410470003004007,115,2019HU1147115,2,112506.982879874,2,4,97000.0,1.0,2.0,1159866,3.0,1.0,4.0,1.0,0,9059,93
751879,1103,41047000300,410470003004,410470003004007,101,2020HU0281615,0,11059.0518925724,1,1,9700.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,9059,93
751880,1103,41047000300,410470003004,410470003004007,44,2020HU0674786,1,47314.5003651295,1,1,41500.0,1.0,2.0,1140108,1.0,4.0,-8.0,4.0,0,9059,93
751881,1103,41047000300,410470003004,410470003004007,56,2020HU0966845,0,1824.17350805318,1,1,1600.0,3.0,7.0,1140108,0.0,4.0,-8.0,4.0,0,9059,93
751882,1103,41047000300,410470003004,410470003004007,64,2021HU0279396,2,83494.601171172,1,2,75000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,9059,93
751883,1103,41047000300,410470003004,410470003004007,36,2021HU1414232,2,92734.6703674484,2,5,83300.0,1.0,2.0,1113261,5.0,1.0,5.0,3.0,0,9059,93
751884,1103,41047000300,410470003004,410470003004008,12,2018HU0054661,0,17860.3155433053,1,1,15080.0,2.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,8789,93
751885,1103,41047000300,410470003004,410470003004008,29,2018HU0477061,1,53296.6975761762,1,1,45000.0,1.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,8789,93
751886,1103,41047000300,410470003004,410470003004008,80,2018HU1301453,2,45006.1001754377,2,7,38000.0,3.0,5.0,1184371,1.0,1.0,7.0,3.0,0,8789,93
751887,1103,41047000300,410470003004,410470003004008,16,2019HU0114619,2,123409.721426996,2,3,106400.0,1.0,2.0,1159866,4.0,1.0,3.0,2.0,0,8789,93
